Time Stamp,ID,Extended,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
1751721287970,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721287980,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721287988,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721287998,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721288002,00000285,false,1,3,00,00,00
1751721288006,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288010,00000511,false,1,3,13,12,00
1751721288014,00000471,false,1,7,00,00,00,00,00,00,00
1751721288019,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721288023,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721288027,00000473,false,1,3,00,C0,00
1751721288038,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721288050,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288066,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721288070,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721288085,00000513,false,1,3,0C,02,00
1751721288089,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721288100,00000285,false,1,3,00,00,00
1751721288104,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288112,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721288119,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721288141,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721288151,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721288157,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288161,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721288170,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721288179,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721288192,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721288201,0000050C,false,1,3,11,02,00
1751721288206,00000285,false,1,3,00,00,00
1751721288210,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288214,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721288218,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721288223,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721288239,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721288250,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288283,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721288288,00000511,false,1,3,13,12,00
1751721288302,00000285,false,1,3,00,00,00
1751721288308,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288312,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721288317,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721288321,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721288325,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721288342,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721288352,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288359,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721288364,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721288370,00000513,false,1,3,0C,02,00
1751721288376,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721288385,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721288400,00000285,false,1,3,00,00,00
1751721288404,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288410,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721288414,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721288418,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721288423,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721288445,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721288452,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288458,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721288463,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721288469,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721288475,00000471,false,1,7,00,00,00,00,00,00,00
1751721288484,0000050C,false,1,3,11,02,00
1751721288502,00000285,false,1,3,00,00,00
1751721288508,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288515,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721288521,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721288544,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721288550,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288556,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721288564,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721288573,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721288583,00000511,false,1,3,13,12,00
1751721288589,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721288602,00000285,false,1,3,00,00,00
1751721288608,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288614,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721288620,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721288626,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721288634,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721288644,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721288650,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288654,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721288666,00000513,false,1,3,0C,02,00
1751721288674,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721288694,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721288700,00000285,false,1,3,00,00,00
1751721288704,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288710,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721288714,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721288744,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721288750,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288754,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721288764,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721288774,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721288784,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721288793,0000050C,false,1,3,11,02,00
1751721288800,00000285,false,1,3,00,00,00
1751721288804,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288810,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721288817,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721288844,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721288850,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288863,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721288868,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721288881,00000511,false,1,3,13,12,00
1751721288885,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721288900,00000285,false,1,3,00,00,00
1751721288904,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288908,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721288913,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721288917,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721288924,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721288944,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721288952,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721288959,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721288966,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721288971,00000513,false,1,3,0C,02,00
1751721288975,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721288983,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721288994,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289000,00000285,false,1,3,00,00,00
1751721289006,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289012,00000291,false,1,8,87,20,20,30,30,31,20,20
1751721289019,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721289025,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721289031,00000471,false,1,7,00,00,00,00,00,00,00
1751721289038,00000473,false,1,3,00,C0,00
1751721289044,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289050,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721289056,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289062,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721289067,0000050C,false,1,3,11,02,00
1751721289100,00000285,false,1,3,00,00,00
1751721289104,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289110,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721289114,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721289144,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721289150,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289154,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289161,00000511,false,1,3,13,12,00
1751721289165,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721289174,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721289185,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721289200,00000285,false,1,3,00,00,00
1751721289204,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289208,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289212,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721289216,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721289226,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721289246,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289250,00000513,false,1,3,0C,02,00
1751721289255,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289259,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721289264,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721289269,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721289300,00000285,false,1,3,00,00,00
1751721289304,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289310,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721289316,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721289327,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289347,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721289354,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289360,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721289365,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289375,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721289385,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721289395,0000050C,false,1,3,11,02,00
1751721289400,00000285,false,1,3,00,00,00
1751721289404,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289410,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721289414,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721289438,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289445,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721289450,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289455,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721289465,00000471,false,1,7,00,00,00,00,00,00,00
1751721289481,00000511,false,1,3,13,12,00
1751721289500,00000285,false,1,3,00,00,00
1751721289504,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289510,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721289514,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721289527,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289548,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721289554,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289560,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721289566,00000513,false,1,3,0C,02,00
1751721289570,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289578,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721289588,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721289598,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721289602,00000285,false,1,3,00,00,00
1751721289607,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289611,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721289617,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721289648,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289652,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289657,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721289666,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721289670,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721289679,0000050C,false,1,3,11,02,00
1751721289689,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289701,00000285,false,1,3,00,00,00
1751721289707,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289714,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721289720,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721289726,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721289750,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721289756,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289762,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289767,00000511,false,1,3,13,12,00
1751721289772,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721289778,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721289791,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721289800,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289805,00000285,false,1,3,00,00,00
1751721289809,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289813,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721289817,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721289821,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721289846,00000513,false,1,3,0C,02,00
1751721289853,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721289857,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289880,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289899,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721289903,00000285,false,1,3,00,00,00
1751721289907,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289911,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721289915,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721289921,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289940,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721289951,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721289955,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721289961,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721289969,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721289979,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721289989,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721290001,00000471,false,1,7,00,00,00,00,00,00,00
1751721290008,00000285,false,1,3,00,00,00
1751721290014,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290020,00000473,false,1,3,00,C0,00
1751721290026,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721290032,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721290039,0000050C,false,1,3,11,02,00
1751721290052,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290056,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721290060,00000290,false,1,8,C0,43,44,20,30,30,39,20
1751721290066,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721290080,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721290101,00000285,false,1,3,00,00,00
1751721290108,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290114,00000511,false,1,3,13,12,00
1751721290120,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721290126,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721290151,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290157,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721290161,00000290,false,1,8,C0,43,44,20,30,30,39,20
1751721290172,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721290182,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721290189,00000513,false,1,3,0C,02,00
1751721290195,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721290201,00000285,false,1,3,00,00,00
1751721290205,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290210,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721290214,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721290250,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290254,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721290260,00000290,false,1,8,C0,43,44,20,30,30,39,20
1751721290280,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721290290,0000050C,false,1,3,11,02,00
1751721290299,00000285,false,1,3,00,00,00
1751721290303,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290310,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721290314,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721290350,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290354,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721290360,00000290,false,1,8,C0,43,44,20,30,30,39,20
1751721290370,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721290380,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721290384,00000511,false,1,3,13,12,00
1751721290390,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721290399,00000285,false,1,3,00,00,00
1751721290403,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290410,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721290414,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721290450,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290454,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721290462,00000290,false,1,8,C0,43,44,20,30,30,39,20
1751721290468,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721290473,00000513,false,1,3,0C,02,00
1751721290477,00000471,false,1,7,00,00,00,00,00,00,00
1751721290481,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721290499,00000285,false,1,3,00,00,00
1751721290504,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290510,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721290516,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721290550,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290554,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721290560,00000290,false,1,8,C0,43,44,20,30,30,39,20
1751721290570,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721290580,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721290590,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721290599,00000285,false,1,3,00,00,00
1751721290605,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290611,0000050C,false,1,3,11,02,00
1751721290615,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721290620,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721290650,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290654,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721290660,00000290,false,1,8,C0,43,44,20,30,30,39,20
1751721290680,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721290699,00000285,false,1,3,00,00,00
1751721290703,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290710,00000511,false,1,3,13,12,00
1751721290716,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721290722,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721290750,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290754,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721290760,00000290,false,1,8,C0,43,44,20,30,30,39,20
1751721290770,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721290780,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721290786,00000513,false,1,3,0C,02,00
1751721290790,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721290799,00000285,false,1,3,00,00,00
1751721290803,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290809,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721290814,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721290850,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290854,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721290864,00000290,false,1,8,C0,43,44,20,30,30,39,20
1751721290870,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721290882,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721290893,0000050C,false,1,3,11,02,00
1751721290901,00000285,false,1,3,00,00,00
1751721290907,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290914,00000290,false,1,8,C0,43,44,20,30,30,39,20
1751721290920,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721290926,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721290933,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721290952,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721290956,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721290964,00000290,false,1,8,C0,43,44,20,30,30,39,20
1751721290974,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721290982,00000511,false,1,3,13,12,00
1751721290987,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721290994,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721291001,00000285,false,1,3,00,00,00
1751721291007,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721291013,00000290,false,1,8,C0,43,44,20,30,30,39,20
1751721291018,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721291022,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721291027,00000471,false,1,7,00,00,00,00,00,00,00
1751721291031,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721291037,00000473,false,1,3,00,C0,00
1751721291051,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721291058,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721291062,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721291067,00000513,false,1,3,0C,02,00
1751721291072,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721291099,00000285,false,1,3,00,00,00
1751721291103,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721291109,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721291114,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721291149,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721291154,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721291162,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721291172,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721291184,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721291192,000002B0,false,1,8,00,00,00,00,00,00,10,00
1751721291201,00000285,false,1,3,00,00,00
1751721291205,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721291209,0000050C,false,1,3,11,02,00
1751721291213,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721291218,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721291251,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721291258,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721291264,00000292,false,1,8,00,00,00,00,22,5C,00,00
1751721291270,00000401,false,1,8,02,70,00,00,00,00,00,00
1751721291276,00000291,false,1,8,87,20,20,30,30,30,20,20
1751721291300,00000285,false,1,3,00,00,00
1751721291304,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721291308,00000511,false,1,3,13,12,00
1751721291314,00000274,false,1,8,00,00,00,00,00,00,55,AA
1751721291320,00000433,false,1,8,00,00,00,00,00,00,00,00
1751721291349,0000039E,false,1,8,02,00,02,03,5B,E7,FF,FF
1751721291354,0000028F,false,1,8,C0,00,00,38,00,27,10,00
1751721291362,00000290,false,1,8,C0,43,44,20,30,30,38,20
1751721291372,00000291,false,1,8,87,20,20,30,30,30,20,20
